Secuencia	Es_conotoxina	Score
FASTA_993	True	0.197602
FASTA_994	True	0.210668
FASTA_995	False	0.107568
FASTA_996	False	0.065715
FASTA_997	True	0.188360
FASTA_998	False	0.124290
FASTA_999	True	0.198809
FASTA_1000	False	0.060566
FASTA_1001	False	0.053304
FASTA_1002	True	0.190992
FASTA_1003	False	0.098851
FASTA_1004	False	0.098851
FASTA_1005	False	0.123301
FASTA_1006	False	0.143051
FASTA_1007	True	0.224093
FASTA_1008	False	0.118503
FASTA_1009	True	0.246674
FASTA_1010	False	0.123159
FASTA_1011	False	0.159856
FASTA_1012	False	0.144081
FASTA_1013	False	0.114463
FASTA_1014	True	0.217223
FASTA_1015	False	0.099984
FASTA_1016	False	0.132100
FASTA_1017	False	0.133657
FASTA_1018	True	0.215646
FASTA_1019	False	0.080162
FASTA_1020	False	0.143973
FASTA_1021	False	0.088680
FASTA_1022	False	0.154465
FASTA_1023	True	0.184564
FASTA_1024	True	0.183335
FASTA_1025	True	0.173244
FASTA_1026	False	0.060715
FASTA_1027	True	0.256337
FASTA_1028	False	0.068398
FASTA_1029	False	0.086109
FASTA_1030	False	0.145877
FASTA_1031	False	0.115674
FASTA_1032	False	0.136032
FASTA_1033	False	0.095677
FASTA_1034	False	0.158201
FASTA_1035	False	0.131509
FASTA_1036	False	0.040811
FASTA_1037	False	0.143685
FASTA_1038	False	0.052856
FASTA_1039	True	0.197361
FASTA_1040	True	0.180324
FASTA_1041	False	0.104256
FASTA_1042	False	0.042553
FASTA_1043	False	0.056221
FASTA_1044	False	0.131765
FASTA_1045	False	0.133549
FASTA_1046	False	0.060284
FASTA_1047	False	0.069736
FASTA_1048	True	0.177679
FASTA_1049	True	0.177679
FASTA_1050	True	0.173640
FASTA_1051	False	0.086434
FASTA_1052	False	0.086434
FASTA_1053	False	0.127179
FASTA_1054	False	0.067300
FASTA_1055	False	0.142410
FASTA_1056	True	0.178705
FASTA_1057	False	0.110817
FASTA_1058	True	0.229345
FASTA_1059	False	0.144251
FASTA_1060	False	0.142413
FASTA_1061	False	0.115600
FASTA_1062	False	0.167735
FASTA_1063	True	0.203788
FASTA_1064	False	0.116275
FASTA_1065	True	0.188650
FASTA_1066	False	0.160295
FASTA_1067	False	0.153289
FASTA_1068	True	0.378105
FASTA_1069	False	0.136309
FASTA_1070	False	0.144374
FASTA_1071	False	0.121535
FASTA_1072	False	0.062947
FASTA_1073	True	0.220241
FASTA_1074	True	0.178830
FASTA_1075	False	0.158450
FASTA_1076	False	0.114183
FASTA_1077	True	0.186102
FASTA_1078	False	0.072252
FASTA_1079	False	0.080734
FASTA_1080	False	0.161847
FASTA_1081	True	0.205464
FASTA_1082	False	0.120113
FASTA_1083	False	0.117802
FASTA_1084	False	0.100472
FASTA_1085	False	0.125646
FASTA_1086	False	0.045222
FASTA_1087	False	0.069977
FASTA_1088	False	0.106947
FASTA_1089	True	0.200088
FASTA_1090	False	0.149126
FASTA_1091	False	0.151159
FASTA_1092	False	0.134708
FASTA_1093	True	0.234690
FASTA_1094	True	0.191542
FASTA_1095	False	0.080734
FASTA_1096	False	0.131132
FASTA_1097	False	0.149218
FASTA_1098	False	0.121258
FASTA_1099	True	0.185385
FASTA_1100	False	0.046349
FASTA_1101	False	0.080734
FASTA_1102	False	0.147274
FASTA_1103	True	0.203583
FASTA_1104	True	0.203583
FASTA_1105	False	0.136790
FASTA_1106	False	0.084317
FASTA_1107	False	0.161686
FASTA_1108	True	0.196608
FASTA_1109	False	0.124187
FASTA_1110	False	0.113630
FASTA_1111	False	0.080719
FASTA_1112	False	0.103046
FASTA_1113	True	0.181048
FASTA_1114	False	0.139360
FASTA_1115	False	0.099534
FASTA_1116	False	0.141497
FASTA_1117	False	0.047442
FASTA_1118	False	0.101871
FASTA_1119	False	0.070141
FASTA_1120	False	0.129074
FASTA_1121	False	0.112593
FASTA_1122	False	0.163694
FASTA_1123	False	0.091941
FASTA_1124	False	0.147373
FASTA_1125	False	0.102481
FASTA_1126	True	0.177701
FASTA_1127	False	0.072994
FASTA_1128	False	0.043237
FASTA_1129	True	0.194680
FASTA_1130	False	0.166731
FASTA_1131	False	0.130684
FASTA_1132	False	0.171117
FASTA_1133	False	0.137912
FASTA_1134	False	0.150734
FASTA_1135	False	0.162027
FASTA_1136	True	0.220962
FASTA_1137	False	0.122104
FASTA_1138	True	0.203696
FASTA_1139	True	0.173551
FASTA_1140	False	0.054143
FASTA_1141	False	0.051198
FASTA_1142	True	0.206067
FASTA_1143	True	0.177640
FASTA_1144	True	0.233958
FASTA_1145	False	0.113053
FASTA_1146	False	0.124661
FASTA_1147	False	0.101148
FASTA_1148	True	0.177898
FASTA_1149	False	0.123589
FASTA_1150	False	0.145741
FASTA_1151	False	0.130495
FASTA_1152	False	0.145741
FASTA_1153	False	0.044660
FASTA_1154	False	0.120510
FASTA_1155	False	0.108015
FASTA_1156	False	0.089257
FASTA_1157	True	0.175686
FASTA_1158	False	0.086322
FASTA_1159	False	0.131390
FASTA_1160	True	0.210900
FASTA_1161	False	0.158241
FASTA_1162	False	0.170593
FASTA_1163	False	0.051919
FASTA_1164	False	0.085058
FASTA_1165	True	0.201912
FASTA_1166	False	0.156495
FASTA_1167	True	0.210176
FASTA_1168	False	0.051918
FASTA_1169	True	0.182742
FASTA_1170	False	0.059071
FASTA_1171	False	0.085137
FASTA_1172	False	0.104234
FASTA_1173	False	0.119567
FASTA_1174	True	0.190270
FASTA_1175	False	0.092804
FASTA_1176	False	0.107559
FASTA_1177	True	0.177188
FASTA_1178	True	0.217529
FASTA_1179	False	0.160730
FASTA_1180	False	0.164481
FASTA_1181	False	0.055980
FASTA_1182	True	0.180962
FASTA_1183	False	0.145418
FASTA_1184	True	0.183157
FASTA_1185	False	0.043720
FASTA_1186	False	0.122024
FASTA_1187	False	0.075443
FASTA_1188	False	0.118180
FASTA_1189	False	0.116649
FASTA_1190	False	0.154595
FASTA_1191	False	0.057534
FASTA_1192	False	0.137697
FASTA_1193	True	0.262421
FASTA_1194	True	0.251952
FASTA_1195	False	0.116772
FASTA_1196	False	0.149410
FASTA_1197	False	0.084654
FASTA_1198	False	0.042756
FASTA_1199	False	0.051339
FASTA_1200	False	0.160127
FASTA_1201	False	0.167304
FASTA_1202	False	0.162673
FASTA_1203	False	0.154701
FASTA_1204	True	0.178161
FASTA_1205	False	0.126885
FASTA_1206	True	0.177697
FASTA_1207	False	0.130915
FASTA_1208	False	0.139103
FASTA_1209	True	0.211319
FASTA_1210	True	0.224391
FASTA_1211	False	0.047385
FASTA_1212	False	0.099982
FASTA_1213	False	0.152315
FASTA_1214	True	0.191397
FASTA_1215	True	0.191351
FASTA_1216	True	0.209739
FASTA_1217	False	0.129308
FASTA_1218	False	0.132454
FASTA_1219	True	0.173372
FASTA_1220	False	0.126478
FASTA_1221	True	0.238903
FASTA_1222	False	0.143913
FASTA_1223	True	0.197117
FASTA_1224	False	0.092258
FASTA_1225	True	0.211646
FASTA_1226	False	0.170206
FASTA_1227	False	0.146891
FASTA_1228	True	0.209986
FASTA_1229	False	0.135892
FASTA_1230	False	0.108753
FASTA_1231	True	0.252534
FASTA_1232	False	0.095101
FASTA_1233	False	0.106843
FASTA_1234	False	0.043331
FASTA_1235	False	0.108901
FASTA_1236	False	0.146081
FASTA_1237	False	0.089051
FASTA_1238	True	0.193807
FASTA_1239	False	0.154536
FASTA_1240	False	0.137981
FASTA_1241	False	0.111511
FASTA_1242	False	0.071331
FASTA_1243	False	0.104829
FASTA_1244	False	0.158466
FASTA_1245	False	0.129681
FASTA_1246	False	0.127956
FASTA_1247	False	0.108434
FASTA_1248	False	0.094139
FASTA_1249	False	0.105221
FASTA_1250	False	0.146034
FASTA_1251	False	0.168625
FASTA_1252	False	0.060710
FASTA_1253	False	0.078971
FASTA_1254	False	0.149153
FASTA_1255	True	0.203711
FASTA_1256	False	0.117627
FASTA_1257	False	0.133293
FASTA_1258	True	0.252058
FASTA_1259	False	0.116691
FASTA_1260	False	0.155810
FASTA_1261	False	0.122131
FASTA_1262	False	0.148647
FASTA_1263	False	0.133755
FASTA_1264	True	0.196586
FASTA_1265	False	0.131206
FASTA_1266	True	0.221096
FASTA_1267	False	0.142239
FASTA_1268	False	0.162352
FASTA_1269	True	0.208425
FASTA_1270	False	0.162242
FASTA_1271	False	0.168432
FASTA_1272	True	0.225266
FASTA_1273	True	0.286139
FASTA_1274	False	0.145741
FASTA_1275	True	0.237676
FASTA_1276	True	0.233222
FASTA_1277	False	0.169720
FASTA_1278	True	0.180746
FASTA_1279	False	0.051082
FASTA_1280	False	0.122012
FASTA_1281	False	0.065390
FASTA_1282	True	0.217881
FASTA_1283	False	0.053446
FASTA_1284	True	0.228517
FASTA_1285	True	0.230004
FASTA_1286	False	0.057538
FASTA_1287	False	0.059140
FASTA_1288	False	0.119775
FASTA_1289	False	0.059485
FASTA_1290	False	0.064359
FASTA_1291	False	0.048019
FASTA_1292	True	0.177879
FASTA_1293	True	0.204297
FASTA_1294	False	0.121326
FASTA_1295	False	0.074601
FASTA_1296	False	0.092258
FASTA_1297	False	0.083782
FASTA_1298	False	0.112198
FASTA_1299	True	0.186612
FASTA_1300	False	0.128370
FASTA_1301	False	0.049947
FASTA_1302	False	0.105890
FASTA_1303	False	0.134683
FASTA_1304	False	0.152762
FASTA_1305	False	0.066064
FASTA_1306	False	0.122474
FASTA_1307	False	0.115510
FASTA_1308	False	0.139119
FASTA_1309	False	0.051114
FASTA_1310	False	0.066188
FASTA_1311	True	0.190636
FASTA_1312	False	0.151146
FASTA_1313	False	0.151146
FASTA_1314	True	0.194803
FASTA_1315	False	0.063993
FASTA_1316	False	0.105913
FASTA_1317	True	0.200545
FASTA_1318	False	0.106239
FASTA_1319	True	0.224548
FASTA_1320	True	0.194428
FASTA_1321	False	0.106017
FASTA_1322	False	0.056855
FASTA_1323	True	0.226868
FASTA_1324	True	0.210174
FASTA_1325	False	0.138756
FASTA_1326	True	0.200404
FASTA_1327	False	0.047152
FASTA_1328	False	0.098756
FASTA_1329	False	0.117809
FASTA_1330	True	0.183921
FASTA_1331	True	0.266632
FASTA_1332	False	0.133445
FASTA_1333	False	0.139421
FASTA_1334	True	0.196872
FASTA_1335	False	0.095934
FASTA_1336	False	0.120926
FASTA_1337	False	0.111395
FASTA_1338	True	0.216006
FASTA_1339	False	0.150848
FASTA_1340	False	0.074146
FASTA_1341	False	0.059590
FASTA_1342	True	0.192972
FASTA_1343	False	0.151171
FASTA_1344	False	0.117932
FASTA_1345	False	0.121326
FASTA_1346	False	0.151171
FASTA_1347	False	0.132124
FASTA_1348	True	0.213789
FASTA_1349	False	0.139568
FASTA_1350	True	0.284376
FASTA_1351	True	0.235410
FASTA_1352	False	0.096479
FASTA_1353	True	0.257082
FASTA_1354	False	0.155984
FASTA_1355	False	0.152074
FASTA_1356	False	0.121709
FASTA_1357	False	0.102025
FASTA_1358	False	0.130541
FASTA_1359	True	0.199739
FASTA_1360	False	0.086881
FASTA_1361	False	0.124739
FASTA_1362	False	0.097322
FASTA_1363	True	0.184436
FASTA_1364	True	0.229031
FASTA_1365	True	0.246156
FASTA_1366	True	0.199599
FASTA_1367	False	0.105267
FASTA_1368	False	0.123332
FASTA_1369	True	0.229153
FASTA_1370	False	0.170216
FASTA_1371	False	0.073757
FASTA_1372	False	0.097322
FASTA_1373	False	0.156393
FASTA_1374	False	0.116814
FASTA_1375	True	0.238574
FASTA_1376	False	0.147671
FASTA_1377	True	0.203573
FASTA_1378	False	0.120509
FASTA_1379	False	0.169153
FASTA_1380	True	0.180412
FASTA_1381	False	0.171009
FASTA_1382	False	0.145504
FASTA_1383	False	0.110578
FASTA_1384	False	0.142513
FASTA_1385	False	0.093078
FASTA_1386	False	0.153077
FASTA_1387	False	0.137484
FASTA_1388	True	0.213178
FASTA_1389	False	0.088217
FASTA_1390	False	0.087051
FASTA_1391	True	0.177949
FASTA_1392	False	0.137484
FASTA_1393	False	0.075647
FASTA_1394	True	0.200858
FASTA_1395	False	0.050129
FASTA_1396	True	0.266518
FASTA_1397	False	0.132172
FASTA_1398	True	0.209739
FASTA_1399	False	0.070335
FASTA_1400	True	0.177952
FASTA_1401	True	0.188706
FASTA_1402	False	0.102674
FASTA_1403	False	0.094573
FASTA_1404	False	0.137014
FASTA_1405	False	0.127965
FASTA_1406	True	0.217755
FASTA_1407	True	0.184436
FASTA_1408	False	0.124679
FASTA_1409	True	0.175302
FASTA_1410	True	0.366888
FASTA_1411	False	0.149250
FASTA_1412	True	0.191863
FASTA_1413	False	0.118823
FASTA_1414	False	0.144299
FASTA_1415	True	0.175682
FASTA_1416	False	0.047928
FASTA_1417	False	0.068622
FASTA_1418	False	0.111613
FASTA_1419	False	0.139509
FASTA_1420	False	0.103430
FASTA_1421	True	0.200259
FASTA_1422	False	0.129804
FASTA_1423	True	0.174089
FASTA_1424	False	0.126246
FASTA_1425	True	0.183428
FASTA_1426	False	0.118360
FASTA_1427	False	0.149403
FASTA_1428	True	0.297202
FASTA_1429	False	0.156908
FASTA_1430	False	0.149306
FASTA_1431	False	0.066145
FASTA_1432	True	0.228444
FASTA_1433	False	0.101065
FASTA_1434	True	0.208656
FASTA_1435	False	0.116611
FASTA_1436	True	0.212241
FASTA_1437	False	0.120348
FASTA_1438	False	0.089659
FASTA_1439	False	0.154316
FASTA_1440	False	0.111451
FASTA_1441	True	0.184436
FASTA_1442	True	0.235506
FASTA_1443	False	0.150593
FASTA_1444	False	0.135544
FASTA_1445	False	0.121065
FASTA_1446	False	0.137810
FASTA_1447	False	0.074429
FASTA_1448	False	0.158731
FASTA_1449	True	0.210076
FASTA_1450	False	0.100238
FASTA_1451	True	0.237776
FASTA_1452	False	0.050806
FASTA_1453	False	0.111269
FASTA_1454	True	0.213584
FASTA_1455	False	0.097874
FASTA_1456	True	0.196437
FASTA_1457	False	0.162245
FASTA_1458	False	0.099565
FASTA_1459	False	0.166410
FASTA_1460	False	0.118671
FASTA_1461	False	0.063735
FASTA_1462	False	0.061343
FASTA_1463	False	0.141260
FASTA_1464	False	0.168993
FASTA_1465	False	0.118637
FASTA_1466	True	0.189823
FASTA_1467	True	0.197525
FASTA_1468	True	0.214007
FASTA_1469	True	0.178168
FASTA_1470	False	0.086908
FASTA_1471	False	0.102709
FASTA_1472	False	0.137810
FASTA_1473	False	0.144059
FASTA_1474	True	0.238807
FASTA_1475	False	0.084936
FASTA_1476	False	0.089115
FASTA_1477	False	0.128162
FASTA_1478	False	0.163764
FASTA_1479	True	0.188808
FASTA_1480	False	0.101151
FASTA_1481	True	0.175352
FASTA_1482	False	0.157723
FASTA_1483	False	0.142152
FASTA_1484	False	0.060595
FASTA_1485	True	0.191326
FASTA_1486	True	0.183200
FASTA_1487	True	0.194273
FASTA_1488	False	0.159002
FASTA_1489	False	0.138465
FASTA_1490	False	0.057285
FASTA_1491	True	0.213539
FASTA_1492	True	0.203957
FASTA_1493	False	0.087223
FASTA_1494	False	0.122260
FASTA_1495	False	0.059990
FASTA_1496	False	0.059990
FASTA_1497	False	0.144327
FASTA_1498	False	0.115338
FASTA_1499	True	0.273052
FASTA_1500	False	0.147301
FASTA_1501	True	0.189223
FASTA_1502	False	0.091055
FASTA_1503	True	0.207206
FASTA_1504	True	0.201191
FASTA_1505	False	0.144327
FASTA_1506	True	0.237541
FASTA_1507	True	0.216914
FASTA_1508	False	0.171140
FASTA_1509	False	0.122217
FASTA_1510	False	0.049396
FASTA_1511	True	0.187365
FASTA_1512	True	0.182842
FASTA_1513	False	0.084000
FASTA_1514	False	0.140681
FASTA_1515	True	0.237263
FASTA_1516	True	0.254072
FASTA_1517	False	0.143934
FASTA_1518	True	0.175033
FASTA_1519	False	0.119397
FASTA_1520	False	0.161686
FASTA_1521	False	0.162457
FASTA_1522	True	0.178243
FASTA_1523	False	0.145235
FASTA_1524	False	0.082594
FASTA_1525	True	0.267249
FASTA_1526	False	0.152316
FASTA_1527	False	0.093677
FASTA_1528	True	0.262063
FASTA_1529	True	0.194187
FASTA_1530	False	0.073282
FASTA_1531	False	0.107696
FASTA_1532	False	0.171016
FASTA_1533	False	0.057464
FASTA_1534	False	0.113302
FASTA_1535	False	0.158029
FASTA_1536	False	0.157785
FASTA_1537	False	0.132237
FASTA_1538	False	0.119775
FASTA_1539	False	0.080449
FASTA_1540	True	0.185880
FASTA_1541	True	0.213763
FASTA_1542	True	0.196777
FASTA_1543	True	0.224463
FASTA_1544	False	0.106904
FASTA_1545	False	0.088286
FASTA_1546	False	0.080986
FASTA_1547	True	0.191033
FASTA_1548	True	0.261702
FASTA_1549	False	0.125787
FASTA_1550	True	0.188976
FASTA_1551	False	0.107837
FASTA_1552	True	0.238903
FASTA_1553	False	0.112686
FASTA_1554	True	0.220916
FASTA_1555	True	0.217513
FASTA_1556	False	0.157973
FASTA_1557	True	0.254077
FASTA_1558	False	0.060082
FASTA_1559	False	0.101448
FASTA_1560	False	0.161689
FASTA_1561	True	0.202168
FASTA_1562	False	0.133641
FASTA_1563	True	0.197289
FASTA_1564	False	0.102025
FASTA_1565	True	0.246388
FASTA_1566	False	0.054854
FASTA_1567	True	0.186142
FASTA_1568	False	0.142407
FASTA_1569	False	0.141002
FASTA_1570	False	0.140607
FASTA_1571	False	0.095196
FASTA_1572	True	0.180188
FASTA_1573	True	0.214317
FASTA_1574	True	0.182071
FASTA_1575	False	0.064491
FASTA_1576	True	0.174012
FASTA_1577	False	0.148745
FASTA_1578	False	0.101924
FASTA_1579	False	0.047526
FASTA_1580	True	0.220304
FASTA_1581	False	0.156041
FASTA_1582	False	0.113572
FASTA_1583	False	0.083747
FASTA_1584	True	0.197047
FASTA_1585	True	0.300809
FASTA_1586	False	0.156723
FASTA_1587	True	0.261757
FASTA_1588	False	0.128240
FASTA_1589	False	0.121269
FASTA_1590	False	0.124386
FASTA_1591	False	0.171305
FASTA_1592	True	0.178127
FASTA_1593	False	0.047685
FASTA_1594	False	0.072130
FASTA_1595	False	0.119390
FASTA_1596	False	0.082387
FASTA_1597	True	0.210322
FASTA_1598	False	0.154206
FASTA_1599	True	0.242989
FASTA_1600	False	0.162876
FASTA_1601	True	0.220304
FASTA_1602	False	0.149452
FASTA_1603	False	0.108407
FASTA_1604	False	0.053852
FASTA_1605	True	0.223948
FASTA_1606	True	0.207655
FASTA_1607	False	0.168984
FASTA_1608	True	0.188909
FASTA_1609	False	0.134654
FASTA_1610	True	0.187470
FASTA_1611	True	0.242069
FASTA_1612	False	0.160127
FASTA_1613	False	0.058253
FASTA_1614	True	0.205341
FASTA_1615	False	0.154252
FASTA_1616	True	0.260312
FASTA_1617	False	0.140955
FASTA_1618	False	0.087138
FASTA_1619	False	0.127797
FASTA_1620	False	0.091084
FASTA_1621	False	0.152975
FASTA_1622	False	0.130862
FASTA_1623	True	0.200834
FASTA_1624	False	0.142974
FASTA_1625	False	0.124524
FASTA_1626	False	0.056008
FASTA_1627	True	0.184787
FASTA_1628	True	0.177961
FASTA_1629	True	0.188551
FASTA_1630	False	0.090082
FASTA_1631	False	0.098722
FASTA_1632	True	0.299090
FASTA_1633	True	0.184403
FASTA_1634	False	0.090675
FASTA_1635	False	0.152738
FASTA_1636	False	0.058594
FASTA_1637	True	0.193905
FASTA_1638	False	0.148539
FASTA_1639	False	0.076543
FASTA_1640	True	0.273197
FASTA_1641	False	0.131989
FASTA_1642	True	0.183528
FASTA_1643	False	0.148723
FASTA_1644	True	0.183528
FASTA_1645	False	0.074824
FASTA_1646	False	0.151595
FASTA_1647	False	0.158830
FASTA_1648	True	0.225160
FASTA_1649	True	0.180018
FASTA_1650	False	0.097796
FASTA_1651	True	0.186172
FASTA_1652	False	0.135533
FASTA_1653	False	0.123378
FASTA_1654	False	0.080734
FASTA_1655	False	0.058253
FASTA_1656	True	0.173258
FASTA_1657	False	0.134754
FASTA_1658	True	0.184732
FASTA_1659	False	0.081876
FASTA_1660	False	0.142312
FASTA_1661	True	0.181389
FASTA_1662	False	0.126992
FASTA_1663	True	0.200655
FASTA_1664	False	0.132405
FASTA_1665	False	0.059889
FASTA_1666	False	0.150968
FASTA_1667	False	0.164430
FASTA_1668	False	0.105603
FASTA_1669	True	0.187415
FASTA_1670	True	0.184054
FASTA_1671	True	0.255573
FASTA_1672	False	0.078313
FASTA_1673	True	0.213726
FASTA_1674	False	0.152091
FASTA_1675	False	0.108985
FASTA_1676	False	0.133579
FASTA_1677	False	0.134645
FASTA_1678	False	0.158395
FASTA_1679	False	0.054759
FASTA_1680	False	0.142585
FASTA_1681	False	0.076457
FASTA_1682	True	0.177392
FASTA_1683	True	0.213823
FASTA_1684	True	0.208207
FASTA_1685	True	0.208207
FASTA_1686	True	0.186246
FASTA_1687	False	0.134945
FASTA_1688	False	0.148615
FASTA_1689	False	0.170674
FASTA_1690	False	0.105566
FASTA_1691	False	0.092640
FASTA_1692	False	0.152253
FASTA_1693	True	0.242950
FASTA_1694	False	0.157738
FASTA_1695	False	0.068946
FASTA_1696	False	0.078357
FASTA_1697	False	0.146289
FASTA_1698	True	0.195091
FASTA_1699	False	0.079928
FASTA_1700	False	0.119411
FASTA_1701	False	0.074607
FASTA_1702	False	0.130745
FASTA_1703	False	0.146278
FASTA_1704	False	0.136064
FASTA_1705	False	0.150366
FASTA_1706	True	0.262847
FASTA_1707	True	0.273073
FASTA_1708	False	0.124389
FASTA_1709	True	0.217819
FASTA_1710	False	0.165100
FASTA_1711	False	0.049377
FASTA_1712	True	0.191282
FASTA_1713	False	0.127255
FASTA_1714	True	0.251226
FASTA_1715	True	0.253795
FASTA_1716	False	0.152773
FASTA_1717	False	0.099297
FASTA_1718	False	0.161720
FASTA_1719	False	0.161720
FASTA_1720	True	0.246209
FASTA_1721	False	0.083834
FASTA_1722	True	0.236661
FASTA_1723	False	0.142563
FASTA_1724	False	0.160353
FASTA_1725	True	0.268381
FASTA_1726	True	0.176095
FASTA_1727	False	0.074078
FASTA_1728	False	0.161766
FASTA_1729	False	0.147382
FASTA_1730	False	0.139682
FASTA_1731	False	0.159459
FASTA_1732	True	0.204339
FASTA_1733	True	0.227517
FASTA_1734	False	0.114941
FASTA_1735	False	0.157095
FASTA_1736	True	0.180757
FASTA_1737	True	0.186060
FASTA_1738	True	0.186076
FASTA_1739	True	0.180632
FASTA_1740	False	0.127145
FASTA_1741	True	0.206300
FASTA_1742	False	0.144340
FASTA_1743	False	0.132272
FASTA_1744	False	0.077520
FASTA_1745	True	0.178436
FASTA_1746	False	0.151022
FASTA_1747	False	0.101068
FASTA_1748	False	0.111433
FASTA_1749	True	0.199973
FASTA_1750	True	0.217307
FASTA_1751	False	0.152702
FASTA_1752	False	0.100319
FASTA_1753	True	0.223296
FASTA_1754	False	0.062186
FASTA_1755	True	0.237973
FASTA_1756	True	0.201275
FASTA_1757	True	0.237337
FASTA_1758	False	0.104513
FASTA_1759	False	0.053317
FASTA_1760	False	0.144144
FASTA_1761	False	0.165076
FASTA_1762	False	0.133539
FASTA_1763	False	0.168436
FASTA_1764	False	0.060175
FASTA_1765	True	0.177724
FASTA_1766	True	0.181085
FASTA_1767	True	0.177819
FASTA_1768	True	0.185378
FASTA_1769	False	0.119600
FASTA_1770	False	0.078819
FASTA_1771	False	0.105776
FASTA_1772	True	0.241965
FASTA_1773	True	0.186063
FASTA_1774	True	0.236651
FASTA_1775	True	0.202179
FASTA_1776	False	0.079990
FASTA_1777	True	0.173178
FASTA_1778	False	0.159944
FASTA_1779	False	0.119789
FASTA_1780	False	0.154262
FASTA_1781	True	0.204956
FASTA_1782	False	0.142103
FASTA_1783	True	0.197348
FASTA_1784	True	0.182299
FASTA_1785	False	0.113588
FASTA_1786	False	0.120099
FASTA_1787	True	0.231192
FASTA_1788	False	0.132269
FASTA_1789	True	0.213762
